order_id;order_date;product_name;category;price_unit;quantity;discount_pct;store_city;store_region;sales_channel;returned;customer_segment;profit_margin_pct;shipping_cost
ORD01507;2025-05-17;Camiseta;Moda;61,65;1;0;Curitiba;Sul;Loja Física;Não;Comum;28,1;7,36
ORD01508;2024-07-03;Calça Jeans;Moda;172,58;1;10;Florianópolis;Sul;Loja Física;Sim;Comum;27,52;8,05
ORD01509;2024-10-20;Chuteira;Esportes;159,21;1;0;Cuiabá;Centro-Oeste;Loja Física;Não;Comum;19,87;10,84
ORD01510;2025-04-10;Carregador;Eletrônicos;37,4;1;10;Brasília;Centro-Oeste;Loja Física;Não;Comum;15,0;11,77
ORD01511;2024-10-26;Panela;Casa;50,35;1;0;Belém;Norte;E-commerce;Não;Comum;20,0;36,24
ORD01512;2025-05-24;Suplemento;Esportes;60,34;1;0;Curitiba;Sul;E-commerce;Não;VIP;20,0;8,18
ORD01513;2025-02-15;Fone de Ouvido;Eletrônicos;94,25;1;0;Curitiba;Sul;Loja Física;Não;Comum;15,0;11,65
ORD01514;2025-02-13;Tênis;Moda;259,14;1;0;Brasília;Centro-Oeste;Loja Física;Não;Empresa;27,81;13,84
ORD01515;2025-03-16;Panela;Casa;77,89;1;0;Curitiba;Sul;E-commerce;Não;Comum;17,81;6,31
ORD01516;2025-01-09;Carregador;Eletrônicos;175,5;1;0;Brasília;Centro-Oeste;E-commerce;Não;Comum;9,41;13,12
ORD01517;2025-06-04;Sofá;Casa;800,0;1;0;Brasília;Centro-Oeste;E-commerce;Não;VIP;19,43;19,76
ORD01518;2024-08-29;Toalha;Casa;44,39;3;5;Belém;Norte;E-commerce;Não;Comum;18,31;24,08
ORD01519;2024-12-23;Tênis;Moda;110,53;2;15;Cuiabá;Centro-Oeste;Loja Física;Sim;Empresa;28,94;13,11
ORD01520;2025-01-28;Raquete;Esportes;150,0;1;0;Salvador;Nordeste;Loja Física;Não;Comum;20,0;21,44
ORD01521;2025-01-07;Notebook;Eletrônicos;2000,0;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;15,0;7,14
ORD01522;2024-11-14;Shampoo;Beleza;48,42;1;0;Belo Horizonte;Sudeste;Loja Física;Não;Comum;19,77;8,54
ORD01523;2024-11-09;Notebook;Eletrônicos;2000,0;1;0;Manaus;Norte;Loja Física;Não;Comum;14,01;28,93
ORD01524;2025-02-02;Carregador;Eletrônicos;81,04;1;0;Florianópolis;Sul;Loja Física;Não;Comum;11,11;6,24
ORD01525;2025-04-25;Suplemento;Esportes;76,08;3;0;Florianópolis;Sul;Loja Física;Sim;Comum;20,0;7,45
ORD01526;2025-01-30;Suplemento;Esportes;145,5;1;5;Rio de Janeiro;Sudeste;E-commerce;Não;Comum;16,38;5,77
ORD01527;2024-11-26;Sofá;Casa;1381,94;1;0;São Paulo;Sudeste;E-commerce;Não;VIP;19,53;13,0
ORD01528;2024-12-26;Panela;Casa;85,09;1;20;São Paulo;Sudeste;Loja Física;Não;VIP;19,86;7,87
ORD01529;2025-06-30;Notebook;Eletrônicos;2000,0;1;0;Fortaleza;Nordeste;E-commerce;Não;VIP;14,37;20,61
ORD01530;2024-11-04;Perfume;Beleza;124,62;1;0;Porto Velho;Norte;Loja Física;Não;Comum;24,54;31,95
ORD01531;2025-06-05;Jaqueta;Moda;274,16;1;0;Rio de Janeiro;Sudeste;E-commerce;Não;Comum;28,19;7,37
ORD01532;2024-09-14;Carregador;Eletrônicos;76,33;1;0;Curitiba;Sul;Loja Física;Sim;VIP;14,76;6,53
ORD01533;2025-03-30;Toalha;Casa;52,29;1;0;Belém;Norte;E-commerce;Não;Comum;18,62;36,95
ORD01534;2024-10-03;Creme Facial;Beleza;47,47;3;0;Recife;Nordeste;Loja Física;Não;Comum;22,47;21,33
ORD01535;2025-02-10;Tênis;Moda;100,0;1;5;Goiânia;Centro-Oeste;Loja Física;Não;Comum;30,0;12,26
ORD01536;2024-11-28;Maquiagem;Beleza;40,84;2;0;São Paulo;Sudeste;E-commerce;Não;Comum;21,43;6,61
ORD01537;2024-10-01;Toalha;Casa;24,39;1;0;São Paulo;Sudeste;Loja Física;Não;Empresa;19,9;9,29
ORD01538;2025-05-31;Smartphone;Eletrônicos;1000,0;2;15;Fortaleza;Nordeste;Loja Física;Não;Comum;15,0;21,49
ORD01539;2025-04-30;Carregador;Eletrônicos;191,75;1;20;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;10,73;7,64
ORD01540;2024-12-09;Sofá;Casa;809,07;1;0;Belém;Norte;Loja Física;Não;VIP;19,19;50,65
ORD01541;2024-07-19;Carregador;Eletrônicos;104,09;1;0;Fortaleza;Nordeste;Loja Física;Não;Comum;12,51;20,01
ORD01542;2024-11-03;Toalha;Casa;27,15;1;0;Curitiba;Sul;E-commerce;Não;Comum;19,92;11,82
ORD01543;2025-04-18;Carregador;Eletrônicos;57,92;1;15;Cuiabá;Centro-Oeste;E-commerce;Não;Comum;14,88;14,42
ORD01544;2025-01-02;Camiseta;Moda;70,32;1;0;Porto Velho;Norte;Loja Física;Não;Comum;26,53;33,33
ORD01545;2025-04-02;Suplemento;Esportes;185,61;1;0;Curitiba;Sul;Loja Física;Não;VIP;15,07;9,61
ORD01546;2025-06-22;Sofá;Casa;5000,0;1;10;Porto Velho;Norte;Loja Física;Não;VIP;10,0;50,39
ORD01547;2025-05-14;Tênis;Moda;100,0;3;0;Cuiabá;Centro-Oeste;E-commerce;Não;Comum;28,79;13,54
ORD01548;2024-11-28;Toalha;Casa;86,64;1;0;Brasília;Centro-Oeste;Loja Física;Não;Comum;14,62;9,58
ORD01549;2024-11-29;Carregador;Eletrônicos;66,03;3;10;Belém;Norte;E-commerce;Não;Comum;13,9;26,94
ORD01550;2025-03-17;Notebook;Eletrônicos;2000,0;1;5;Cuiabá;Centro-Oeste;Loja Física;Sim;Comum;15,0;7,78
ORD01551;2025-05-06;Chuteira;Esportes;150,11;2;0;Belo Horizonte;Sudeste;Loja Física;Não;Comum;18,23;6,68
ORD01552;2025-05-17;Notebook;Eletrônicos;2584,67;1;0;Recife;Nordeste;Loja Física;Sim;Empresa;13,77;13,57
ORD01553;2025-03-13;Toalha;Casa;39,66;1;5;Brasília;Centro-Oeste;Loja Física;Não;VIP;20,0;11,39
ORD01554;2024-08-31;Tênis;Moda;100,0;1;0;Recife;Nordeste;Loja Física;Não;Comum;29,93;17,86
ORD01555;2025-01-11;Creme Facial;Beleza;73,43;3;0;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;20,34;5,53
ORD01556;2024-07-17;Toalha;Casa;25,94;1;0;Recife;Nordeste;E-commerce;Não;Comum;18,32;18,81
ORD01557;2024-08-21;Shampoo;Beleza;42,66;4;0;São Paulo;Sudeste;Loja Física;Não;VIP;21,83;5,31
ORD01558;2025-01-14;Raquete;Esportes;150,0;2;5;Recife;Nordeste;E-commerce;Não;Comum;18,15;13,16
ORD01559;2025-02-17;Suplemento;Esportes;99,42;1;0;Recife;Nordeste;Loja Física;Não;Comum;19,36;13,97
ORD01560;2024-11-08;Smartphone;Eletrônicos;1070,93;2;0;Recife;Nordeste;Loja Física;Não;Comum;15,0;15,78
ORD01561;2025-06-05;Tênis;Moda;117,72;1;15;Fortaleza;Nordeste;Loja Física;Não;VIP;29,31;13,0
ORD01562;2024-08-10;Cadeira;Casa;724,13;1;0;Florianópolis;Sul;E-commerce;Não;Comum;13,35;13,99
ORD01563;2025-06-07;Calça Jeans;Moda;100,0;1;0;Salvador;Nordeste;E-commerce;Não;Comum;29,26;13,83
ORD01564;2025-05-27;Maquiagem;Beleza;36,94;1;5;Goiânia;Centro-Oeste;E-commerce;Sim;VIP;24,65;14,75
ORD01565;2024-12-20;Bicicleta;Esportes;569,14;1;5;Florianópolis;Sul;Loja Física;Não;Comum;20,0;17,19
ORD01566;2024-08-10;Fone de Ouvido;Eletrônicos;544,17;3;5;Fortaleza;Nordeste;Loja Física;Não;VIP;7,55;20,38
ORD01567;2025-01-23;Toalha;Casa;49,46;1;0;Porto Velho;Norte;E-commerce;Não;Comum;17,56;29,64
ORD01568;2025-06-21;Calça Jeans;Moda;100,0;2;0;Florianópolis;Sul;Loja Física;Não;Comum;29,27;11,55
ORD01569;2024-12-27;Jaqueta;Moda;650,9;1;0;São Paulo;Sudeste;Loja Física;Não;Comum;22,66;7,43
ORD01570;2024-07-08;Toalha;Casa;36,69;4;0;Belo Horizonte;Sudeste;Loja Física;Não;Comum;18,9;6,25
ORD01571;2025-04-09;Toalha;Casa;48,57;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;17,18;9,26
ORD01572;2024-08-27;Raquete;Esportes;347,36;2;0;Brasília;Centro-Oeste;Loja Física;Não;Comum;16,08;7,62
ORD01573;2024-12-09;Toalha;Casa;135,28;2;0;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;12,99;6,88
ORD01574;2025-06-06;Bicicleta;Esportes;500,0;1;10;Fortaleza;Nordeste;Loja Física;Não;Comum;20,0;36,66
ORD01575;2025-03-14;Shampoo;Beleza;35,61;5;10;Brasília;Centro-Oeste;Loja Física;Não;Empresa;22,38;8,45
ORD01576;2024-08-31;Cadeira;Casa;508,31;1;5;Brasília;Centro-Oeste;Loja Física;Não;VIP;15,09;21,6
ORD01577;2024-08-01;Creme Facial;Beleza;68,33;1;0;Manaus;Norte;Loja Física;Não;Comum;22,98;37,98
ORD01578;2025-01-01;Bicicleta;Esportes;500,0;1;10;Brasília;Centro-Oeste;E-commerce;Não;Comum;19,24;16,51
ORD01579;2025-05-02;Jaqueta;Moda;473,08;2;5;Brasília;Centro-Oeste;E-commerce;Não;Empresa;28,05;13,2
ORD01580;2024-10-13;Suplemento;Esportes;50,0;1;10;Cuiabá;Centro-Oeste;E-commerce;Não;Comum;18,74;13,17
ORD01581;2024-11-11;Camiseta;Moda;92,48;2;10;Recife;Nordeste;Loja Física;Não;Comum;26,43;15,32
ORD01582;2025-03-02;Panela;Casa;43,69;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;18,8;7,34
ORD01583;2025-03-29;Perfume;Beleza;157,05;1;5;Belo Horizonte;Sudeste;E-commerce;Não;Comum;21,12;9,92
ORD01584;2024-12-04;Panela;Casa;44,96;1;5;Goiânia;Centro-Oeste;E-commerce;Não;Comum;18,26;13,27
ORD01585;2025-03-12;Perfume;Beleza;127,38;1;0;São Paulo;Sudeste;E-commerce;Não;Comum;22,92;7,83
ORD01586;2024-08-03;Notebook;Eletrônicos;2263,05;1;0;Cuiabá;Centro-Oeste;E-commerce;Não;Comum;15,0;8,15
ORD01587;2025-05-29;Notebook;Eletrônicos;2000,0;1;0;São Paulo;Sudeste;E-commerce;Não;Comum;15,0;9,57
ORD01588;2024-11-07;Camiseta;Moda;96,52;5;10;Rio de Janeiro;Sudeste;E-commerce;Não;Comum;24,84;9,68
ORD01589;2025-05-30;Raquete;Esportes;201,61;1;0;Florianópolis;Sul;E-commerce;Não;Comum;20,0;11,65
ORD01590;2025-03-21;Bicicleta;Esportes;500,0;1;5;Fortaleza;Nordeste;E-commerce;Sim;VIP;20,0;28,44
ORD01591;2025-06-01;Creme Facial;Beleza;111,08;2;0;Recife;Nordeste;Loja Física;Não;Comum;18,8;21,26
ORD01592;2025-01-26;Jaqueta;Moda;543,35;1;15;Recife;Nordeste;E-commerce;Não;Comum;26,58;13,3
ORD01593;2024-11-27;Cadeira;Casa;182,19;1;15;Belo Horizonte;Sudeste;Loja Física;Não;Empresa;18,64;11,41
ORD01594;2024-11-02;Bicicleta;Esportes;1496,14;1;0;Fortaleza;Nordeste;E-commerce;Não;Comum;19,06;29,72
ORD01595;2025-03-03;Chuteira;Esportes;211,55;1;0;Belo Horizonte;Sudeste;Loja Física;Não;Comum;17,49;7,17
ORD01596;2025-04-08;Jaqueta;Moda;364,97;1;0;Belo Horizonte;Sudeste;E-commerce;Não;VIP;29,4;6,09
ORD01597;2025-06-12;Creme Facial;Beleza;61,31;1;0;São Paulo;Sudeste;E-commerce;Não;VIP;22,17;8,78
ORD01598;2025-04-23;Panela;Casa;119,03;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;16,48;8,71
ORD01599;2025-01-08;Panela;Casa;30,0;3;0;Porto Alegre;Sul;Loja Física;Não;Comum;18,91;6,35
ORD01600;2025-06-06;Jaqueta;Moda;357,33;2;10;Belém;Norte;Loja Física;Não;Comum;26,37;27,1
ORD01601;2025-01-29;Shampoo;Beleza;20,0;1;5;Curitiba;Sul;E-commerce;Não;Comum;24,6;6,34
ORD01602;2024-07-16;Fone de Ouvido;Eletrônicos;395,0;3;0;Recife;Nordeste;Loja Física;Não;Empresa;9,01;19,97
ORD01603;2025-02-27;Calça Jeans;Moda;164,65;1;15;Porto Alegre;Sul;Loja Física;Não;Empresa;28,72;8,52
ORD01604;2024-07-29;Smartphone;Eletrônicos;1000,0;2;0;Cuiabá;Centro-Oeste;Loja Física;Sim;Comum;15,0;7,56
ORD01605;2024-10-02;Sofá;Casa;2510,17;1;0;Manaus;Norte;E-commerce;Não;Comum;16,7;53,23
ORD01606;2025-03-05;Jaqueta;Moda;381,68;2;0;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;29,34;7,1
ORD01607;2025-03-25;Fone de Ouvido;Eletrônicos;201,52;1;0;Belém;Norte;Loja Física;Não;Comum;12,99;38,2
ORD01608;2025-06-25;Panela;Casa;74,4;1;10;Brasília;Centro-Oeste;Loja Física;Não;VIP;19,55;13,98
ORD01609;2024-10-22;Shampoo;Beleza;63,77;1;5;Florianópolis;Sul;Loja Física;Não;Empresa;16,62;8,85
ORD01610;2024-09-29;Perfume;Beleza;180,22;1;0;Salvador;Nordeste;Loja Física;Não;Comum;22,78;13,54
ORD01611;2025-04-19;Cadeira;Casa;233,36;1;0;São Paulo;Sudeste;Loja Física;Não;Comum;19,97;12,4
ORD01612;2024-08-07;Tênis;Moda;153,61;1;5;Brasília;Centro-Oeste;E-commerce;Não;Comum;28,52;14,08
ORD01613;2024-12-18;Maquiagem;Beleza;37,58;1;0;São Paulo;Sudeste;Loja Física;Não;VIP;22,35;9,13
ORD01614;2024-08-10;Suplemento;Esportes;65,05;2;0;Salvador;Nordeste;Loja Física;Não;VIP;20,0;18,91
ORD01615;2025-04-24;Panela;Casa;56,94;1;0;Belo Horizonte;Sudeste;Loja Física;Não;Comum;18,17;7,35
ORD01616;2025-03-06;Calça Jeans;Moda;119,54;4;0;Rio de Janeiro;Sudeste;E-commerce;Não;VIP;28,18;5,65
ORD01617;2025-04-02;Chuteira;Esportes;203,88;3;5;Brasília;Centro-Oeste;Loja Física;Sim;VIP;15,73;13,35
ORD01618;2025-06-06;Perfume;Beleza;68,62;1;0;Porto Alegre;Sul;E-commerce;Não;Comum;23,24;8,0
ORD01619;2024-08-11;Raquete;Esportes;225,81;1;0;Curitiba;Sul;Loja Física;Não;Comum;20,0;8,06
ORD01620;2024-12-22;Carregador;Eletrônicos;89,68;3;0;Goiânia;Centro-Oeste;Loja Física;Não;Comum;11,51;14,18
ORD01621;2024-09-05;Creme Facial;Beleza;63,66;1;0;Cuiabá;Centro-Oeste;Loja Física;Não;VIP;22,55;12,82
ORD01622;2025-03-29;Creme Facial;Beleza;62,75;1;0;Goiânia;Centro-Oeste;Loja Física;Não;Empresa;21,89;8,88
ORD01623;2024-10-27;Sofá;Casa;850,13;1;0;São Paulo;Sudeste;E-commerce;Não;Comum;18,04;10,11
ORD01624;2025-06-18;Sofá;Casa;863,18;1;0;Salvador;Nordeste;E-commerce;Não;VIP;19,72;32,57
ORD01625;2024-07-14;Raquete;Esportes;292,87;2;0;Goiânia;Centro-Oeste;Loja Física;Não;VIP;18,03;7,7
ORD01626;2024-07-20;Bicicleta;Esportes;843,43;1;0;Recife;Nordeste;E-commerce;Não;VIP;18,75;31,69
ORD01627;2024-11-05;Toalha;Casa;37,78;4;5;Belo Horizonte;Sudeste;E-commerce;Não;Comum;18,54;6,95
ORD01628;2025-05-08;Smartphone;Eletrônicos;1524,15;1;15;Manaus;Norte;Loja Física;Não;VIP;15,0;39,24
ORD01629;2024-07-24;Camiseta;Moda;30,0;1;5;Recife;Nordeste;E-commerce;Não;Empresa;30,0;18,16
ORD01630;2024-10-24;Tênis;Moda;163,61;1;10;Cuiabá;Centro-Oeste;Loja Física;Não;VIP;27,77;9,59
ORD01631;2024-11-19;Maquiagem;Beleza;31,65;2;0;Porto Velho;Norte;Loja Física;Não;Comum;23,65;39,98
ORD01632;2024-11-25;Chuteira;Esportes;155,12;3;0;Florianópolis;Sul;Loja Física;Não;Comum;16,49;6,93
ORD01633;2024-12-17;Suplemento;Esportes;65,81;1;10;Florianópolis;Sul;E-commerce;Não;Comum;19,13;9,06
ORD01634;2024-08-28;Sofá;Casa;800,0;1;15;Recife;Nordeste;Loja Física;Não;Comum;18,35;28,79
ORD01635;2024-10-05;Shampoo;Beleza;21,11;1;0;São Paulo;Sudeste;E-commerce;Não;Comum;25,0;9,72
ORD01636;2025-01-25;Fone de Ouvido;Eletrônicos;364,64;1;0;Rio de Janeiro;Sudeste;E-commerce;Não;Empresa;12,44;5,03
ORD01637;2024-12-10;Calça Jeans;Moda;100,0;1;0;Brasília;Centro-Oeste;E-commerce;Não;Comum;30,0;14,61
ORD01638;2025-02-07;Perfume;Beleza;151,83;1;5;Porto Alegre;Sul;Loja Física;Não;Comum;20,71;7,55
ORD01639;2025-03-24;Perfume;Beleza;196,21;1;0;Salvador;Nordeste;E-commerce;Não;Comum;21,43;21,16
ORD01640;2025-05-06;Calça Jeans;Moda;174,55;3;5;Goiânia;Centro-Oeste;Loja Física;Não;VIP;27,9;10,54
ORD01641;2024-09-10;Creme Facial;Beleza;30,0;1;10;Salvador;Nordeste;Loja Física;Não;Comum;23,68;24,72
ORD01642;2024-09-07;Cadeira;Casa;244,01;1;0;Salvador;Nordeste;E-commerce;Não;VIP;18,81;27,84
ORD01643;2024-09-08;Calça Jeans;Moda;267,54;4;5;Cuiabá;Centro-Oeste;E-commerce;Não;Comum;25,15;12,71
ORD01644;2024-08-02;Perfume;Beleza;170,42;1;0;Fortaleza;Nordeste;E-commerce;Não;Comum;22,67;17,14
ORD01645;2025-02-24;Carregador;Eletrônicos;90,33;1;0;Brasília;Centro-Oeste;Loja Física;Não;Empresa;13,85;8,78
ORD01646;2025-06-06;Cadeira;Casa;112,0;2;0;Porto Velho;Norte;E-commerce;Não;Comum;19,59;55,64
ORD01647;2024-11-28;Suplemento;Esportes;50,0;3;0;Belo Horizonte;Sudeste;Loja Física;Não;Empresa;19,94;8,97
ORD01648;2025-02-28;Calça Jeans;Moda;100,0;1;15;Fortaleza;Nordeste;Loja Física;Não;VIP;30,0;15,48
ORD01649;2025-03-25;Maquiagem;Beleza;85,29;1;0;Goiânia;Centro-Oeste;E-commerce;Não;Comum;18,46;11,28
ORD01650;2024-10-04;Panela;Casa;59,27;1;0;São Paulo;Sudeste;Loja Física;Não;Empresa;18,7;9,83
ORD01651;2025-01-12;Smartphone;Eletrônicos;2119,35;1;0;Goiânia;Centro-Oeste;E-commerce;Não;Comum;12,49;13,98
ORD01652;2025-06-22;Notebook;Eletrônicos;2000,0;1;0;Recife;Nordeste;Loja Física;Não;Comum;15,0;19,79
ORD01653;2025-02-14;Chuteira;Esportes;100,0;1;0;Fortaleza;Nordeste;E-commerce;Não;VIP;20,0;17,15
ORD01654;2024-08-27;Creme Facial;Beleza;52,15;1;5;Fortaleza;Nordeste;Loja Física;Não;Comum;23,07;23,34
ORD01655;2024-10-01;Fone de Ouvido;Eletrônicos;156,98;1;0;Goiânia;Centro-Oeste;Loja Física;Não;VIP;12,55;14,75
ORD01656;2024-12-29;Cadeira;Casa;357,72;2;10;Recife;Nordeste;E-commerce;Não;Comum;19,0;30,54
ORD01657;2025-03-07;Carregador;Eletrônicos;80,1;1;0;Florianópolis;Sul;Loja Física;Não;Comum;12,43;9,16
ORD01658;2024-10-09;Tênis;Moda;100,0;1;0;Cuiabá;Centro-Oeste;Loja Física;Sim;VIP;30,0;7,89
ORD01659;2024-12-28;Sofá;Casa;1745,34;1;0;Salvador;Nordeste;E-commerce;Não;Comum;15,95;29,83
ORD01660;2024-10-10;Shampoo;Beleza;20,0;5;0;Porto Velho;Norte;E-commerce;Não;Comum;24,96;26,41
ORD01661;2025-03-18;Camiseta;Moda;31,82;1;10;Salvador;Nordeste;Loja Física;Não;Comum;28,67;16,37
ORD01662;2024-07-06;Jaqueta;Moda;389,92;1;20;Curitiba;Sul;Loja Física;Não;Comum;27,11;9,46
ORD01663;2025-06-17;Chuteira;Esportes;171,67;1;0;Porto Velho;Norte;Loja Física;Não;Comum;19,54;24,83
ORD01664;2025-05-11;Sofá;Casa;1958,02;1;0;Fortaleza;Nordeste;Loja Física;Não;Comum;17,67;26,11
ORD01665;2024-12-30;Calça Jeans;Moda;241,42;1;20;Fortaleza;Nordeste;E-commerce;Não;Empresa;26,46;13,3
ORD01666;2025-06-17;Calça Jeans;Moda;315,63;1;20;Porto Velho;Norte;Loja Física;Não;Comum;22,37;36,83
ORD01667;2024-10-22;Creme Facial;Beleza;73,91;1;0;Belo Horizonte;Sudeste;E-commerce;Não;VIP;20,13;9,22
ORD01668;2025-03-23;Calça Jeans;Moda;100,0;1;0;Goiânia;Centro-Oeste;Loja Física;Não;Comum;28,54;14,65
ORD01669;2025-01-31;Tênis;Moda;136,54;1;5;Belo Horizonte;Sudeste;Loja Física;Não;VIP;27,51;6,0
ORD01670;2024-09-02;Fone de Ouvido;Eletrônicos;447,33;3;0;Salvador;Nordeste;E-commerce;Não;Comum;9,88;14,07
ORD01671;2024-07-31;Suplemento;Esportes;50,0;2;10;Goiânia;Centro-Oeste;Loja Física;Não;Comum;19,16;9,29
ORD01672;2024-12-21;Chuteira;Esportes;125,28;1;5;Recife;Nordeste;Loja Física;Não;VIP;19,97;15,22
ORD01673;2024-11-14;Raquete;Esportes;150,0;2;0;Salvador;Nordeste;Loja Física;Não;VIP;19,47;17,39
ORD01674;2025-02-16;Fone de Ouvido;Eletrônicos;178,57;1;0;Manaus;Norte;Loja Física;Não;Comum;11,56;26,34
ORD01675;2024-10-27;Tênis;Moda;198,9;1;5;Curitiba;Sul;Loja Física;Não;Empresa;26,95;9,04
ORD01676;2025-03-08;Raquete;Esportes;313,36;1;0;Goiânia;Centro-Oeste;Loja Física;Não;Comum;19,46;10,2
ORD01677;2024-12-14;Tênis;Moda;173,01;1;0;Goiânia;Centro-Oeste;Loja Física;Não;Empresa;29,18;9,85
ORD01678;2025-03-28;Fone de Ouvido;Eletrônicos;264,34;2;0;Recife;Nordeste;E-commerce;Sim;Empresa;10,18;17,61
ORD01679;2024-10-08;Notebook;Eletrônicos;2000,0;1;15;Salvador;Nordeste;Loja Física;Não;Comum;14,32;21,17
ORD01680;2024-12-27;Smartphone;Eletrônicos;1000,0;1;0;Porto Velho;Norte;E-commerce;Não;Comum;15,0;25,88
ORD01681;2025-05-27;Chuteira;Esportes;224,64;1;5;Porto Alegre;Sul;Loja Física;Não;Comum;15,63;10,36
ORD01682;2024-10-28;Toalha;Casa;46,56;1;5;Florianópolis;Sul;Loja Física;Não;Comum;18,4;11,49
ORD01683;2024-09-18;Carregador;Eletrônicos;56,74;1;0;Recife;Nordeste;Loja Física;Não;Comum;12,64;21,9
ORD01684;2024-11-29;Jaqueta;Moda;175,82;2;15;Manaus;Norte;E-commerce;Não;Comum;29,61;26,68
ORD01685;2025-05-30;Sofá;Casa;1410,4;1;0;Brasília;Centro-Oeste;Loja Física;Não;Empresa;18,86;21,67
ORD01686;2025-01-06;Cadeira;Casa;648,18;1;0;Porto Alegre;Sul;Loja Física;Não;VIP;13,98;12,31
ORD01687;2024-08-13;Raquete;Esportes;408,53;1;5;Belo Horizonte;Sudeste;Loja Física;Não;VIP;15,89;7,46
ORD01688;2024-10-03;Bicicleta;Esportes;500,0;1;0;Cuiabá;Centro-Oeste;E-commerce;Não;Comum;20,0;17,42
ORD01689;2024-11-28;Panela;Casa;41,25;1;0;Goiânia;Centro-Oeste;Loja Física;Não;Comum;18,62;10,98
ORD01690;2025-02-10;Sofá;Casa;1342,26;1;5;Recife;Nordeste;E-commerce;Não;Comum;17,13;34,7
ORD01691;2024-11-19;Notebook;Eletrônicos;2000,0;1;0;Curitiba;Sul;Loja Física;Não;Comum;15,0;10,61
ORD01692;2025-02-11;Notebook;Eletrônicos;2000,0;1;0;Manaus;Norte;E-commerce;Não;Comum;15,0;31,55
ORD01693;2024-10-25;Panela;Casa;36,15;2;0;Porto Velho;Norte;Loja Física;Não;Comum;20,0;29,17
ORD01694;2025-03-31;Toalha;Casa;25,46;2;0;Curitiba;Sul;Loja Física;Não;Comum;20,0;6,49
ORD01695;2024-10-25;Smartphone;Eletrônicos;1107,35;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;Comum;14,47;6,46
ORD01696;2024-07-11;Creme Facial;Beleza;31,62;3;0;Porto Alegre;Sul;Loja Física;Não;Comum;25,0;10,77
ORD01697;2025-05-21;Calça Jeans;Moda;158,8;1;15;Porto Velho;Norte;E-commerce;Não;Empresa;26,89;22,09
ORD01698;2025-03-15;Shampoo;Beleza;20,0;2;0;Florianópolis;Sul;Loja Física;Não;Comum;23,43;9,9
ORD01699;2024-12-03;Perfume;Beleza;412,0;1;0;Porto Alegre;Sul;Loja Física;Não;VIP;18,12;10,97
ORD01700;2024-10-17;Camiseta;Moda;39,12;1;0;Curitiba;Sul;Loja Física;Não;Comum;27,94;6,3
ORD01701;2024-07-06;Creme Facial;Beleza;60,28;1;5;Florianópolis;Sul;Loja Física;Não;Comum;21,97;6,81
ORD01702;2025-02-07;Shampoo;Beleza;25,17;1;0;Belém;Norte;E-commerce;Não;Empresa;25,0;32,21
ORD01703;2025-06-03;Chuteira;Esportes;100,0;1;20;Brasília;Centro-Oeste;Loja Física;Não;Comum;20,0;12,83
ORD01704;2025-03-26;Sofá;Casa;1289,71;1;5;Curitiba;Sul;E-commerce;Não;Comum;17,93;15,83
ORD01705;2025-05-01;Camiseta;Moda;41,83;2;5;Cuiabá;Centro-Oeste;E-commerce;Não;VIP;28,71;14,98
ORD01706;2025-04-18;Creme Facial;Beleza;34,8;1;0;Belo Horizonte;Sudeste;Loja Física;Não;Comum;25,0;5,12
ORD01707;2024-07-22;Toalha;Casa;20,45;1;0;Florianópolis;Sul;Loja Física;Não;Comum;20,0;10,35
ORD01708;2025-06-21;Jaqueta;Moda;514,74;2;0;Fortaleza;Nordeste;E-commerce;Não;Comum;26,54;14,1
ORD01709;2025-02-23;Shampoo;Beleza;50,84;1;15;Manaus;Norte;E-commerce;Não;Comum;19,82;39,65
ORD01710;2025-04-18;Chuteira;Esportes;141,17;2;5;Belo Horizonte;Sudeste;Loja Física;Não;Empresa;16,79;6,81
ORD01711;2025-01-11;Calça Jeans;Moda;226,66;1;0;Rio de Janeiro;Sudeste;Loja Física;Não;VIP;27,51;8,51
ORD01712;2025-05-22;Notebook;Eletrônicos;2000,0;1;0;Porto Velho;Norte;E-commerce;Não;Comum;14,71;29,38
ORD01713;2025-06-19;Shampoo;Beleza;32,32;1;5;Belém;Norte;E-commerce;Não;Comum;24,4;32,82
ORD01714;2025-06-18;Toalha;Casa;37,75;1;10;Brasília;Centro-Oeste;Loja Física;Não;VIP;16,9;14,79
ORD01715;2024-10-22;Sofá;Casa;800,0;1;0;Salvador;Nordeste;Loja Física;Não;Comum;19,44;30,97
ORD01716;2025-04-30;Chuteira;Esportes;256,69;1;0;Porto Alegre;Sul;Loja Física;Não;VIP;15,43;10,29
ORD01717;2025-05-09;Toalha;Casa;20,0;5;0;Goiânia;Centro-Oeste;E-commerce;Não;Comum;19,07;9,87
